0.2728581854684969,0.31177856910931656,0.31858697368490935,0.29547660540523246,0.3934331065449922,a
0.07972463447064225,0.04171169093932752,0.024724420670977285,0.04797322852150242,0.07201426267954428,a
0.13533424455840842,0.07235924450657598,0.08830854430461922,0.12274791627482784,0.14573323487058376,a
0.05370846645133541,0.13604830520430983,0.11527338283633815,0.16508415553545408,0.17863477181765303,a
0.11701889725232587,0.05818164213587211,0.051816629883273096,0.05206406700445339,0.09759637056368035,a
0.18341877888707583,0.12310198704086026,0.13489223874343165,0.17488726509282496,0.2183997430576007,a
0.15003281066517415,0.07851353876816251,0.07977232641477443,0.13917469229271082,0.12818129808317977,a
0.1352781974254525,0.09996498790717155,0.1365782009699302,0.1257639554922817,0.16393749021012502,a
0.2992019334181693,0.40921684403904557,0.42090930398784193,0.3840867846881725,0.4541474771347551,p
0.15150419845660945,0.1036546432386359,0.15741712983299228,0.04439338168609123,0.16145136124927673,d
0.16094884733789652,0.11526460847595654,0.1843952184726396,0.10398961431909838,0.11908451780551335,d
0.10935845418817311,0.3207455370188135,0.3455798565104505,0.4216475820679839,0.34831811973666676,d
0.2710225659116064,0.35621606487164625,0.33682119756363615,0.26506651005884796,0.3389691231760038,d
0.12703249472513745,0.11486246707338682,0.11824947163555613,0.03534036145834131,0.08376222646532303,d
0.14377761279014867,0.09485021223887782,0.0807815645487811,0.03366944537755456,0.09260902624941289,d
0.22732792885642686,0.2524478813844696,0.25672681926303975,0.18071911319459585,0.2558219568003073,d
0.2858582710599782,0.3903966431453635,0.36011641283080764,0.2895535109090844,0.3847518026279264,e
0.27986515307479404,0.33854058621033634,0.3407970757555383,0.2796883024286969,0.34164424766736423,f
0.3472098889702647,0.36260739616823634,0.42655950964679096,0.3082743632471201,0.43543480905575604,g
0.3387784092681842,0.3639610003751952,0.4511526504563362,0.31856001770698117,0.4531541300624254,h
0.1589273050580466,0.10318805778942414,0.14297297130336648,0.05102912668600708,0.1534182845434314,h
0.25528353952867305,0.2954740510625389,0.2837981471079818,0.2870181237078204,0.33024125095269563,i
0.14033161750662546,0.12081378068213966,0.10141295571549068,0.09513281660349465,0.1553003878648182,i
0.1425193320969877,0.1455002059685326,0.10938320442976963,0.11238586787009398,0.11445601038885553,i
0.1807296065635994,0.1001249119610823,0.15241861060191447,0.061399972705795454,0.12318376788258148,i
0.14224939819555088,0.10848952143117885,0.12316688227045183,0.05722671952888783,0.14713763079519712,i
0.1450875243788151,0.08122044317238251,0.10282154030688809,0.04265024281490803,0.11909259573638684,i
0.023474562293117698,0.03040156616933419,0.059668651650958075,0.05094032725305668,0.02530128278252121,i
0.31309473318855574,0.38271258047008927,0.4410142894097604,0.3588460463317845,0.4267938441300059,j
0.30714684753720106,0.3888041442205662,0.3952188941065331,0.3192857842706658,0.41391373807848175,k
0.29896558063000667,0.3736493698176542,0.380823797548029,0.3575190443236006,0.411781527145352,m
0.30188349864731256,0.41786981760162684,0.37704364070843444,0.40002426647859757,0.4256818326198583,n
0.3128817912630135,0.39656141699367287,0.40835859076018166,0.3481067748866491,0.41513514662359075,o
0.23708853375628502,0.3880598483014459,0.40880501995200635,0.4608698729349946,0.46927752404768075,q
0.6406924869888786,1.004960823246352,1.044831187717515,1.0944751408767677,1.0746359848135194,q
0.16094983771113403,0.33925633937608163,0.33261766886573857,0.3919006559485496,0.3608045975668315,q
0.17643611161761424,0.3114964246404547,0.299617694355755,0.37775603017550236,0.34282463490640586,q
0.14370611207788758,0.22696513426556136,0.21082461399286734,0.264048314445269,0.2617222655395298,q
0.0696661607802108,0.06770070978815405,0.0690400006510118,0.11983201786393217,0.11694110966603842,q
0.13567734200968146,0.20132034228967927,0.19827803445754857,0.21180111615305186,0.22927777384068723,q
0.27051590533418624,0.3537741964725679,0.3141074233250266,0.24864044270138025,0.3087321905849429,r
0.26760364673858206,0.326407648795183,0.3093389188606307,0.2998264285410034,0.3677757459943903,s
0.2960280866510651,0.35848414312126614,0.3318843981883857,0.33801784168436433,0.3974266421161996,t
0.2875976512562787,0.38271847440437073,0.34901534128782374,0.2777328084418722,0.35002335662262574,u
0.2689543573790051,0.3564721764042818,0.31888592906377194,0.22875374935248416,0.32280459342441126,v
0.2760405075817379,0.3756758168471005,0.3292182492157311,0.24064462823712132,0.3292594689818915,w
